1	171.16
2	180.03
3	191.4
4	199.1
5	195.08
6	179.52
7	174.84
8	178.52
9	183.54
10	177.02
11	162.29
12	156.44
13	159.78
14	169.49
15	172.83
16	162.12
17	156.94
18	160.45
19	167.31
20	166.64
21	159.11
22	160.28
23	168.48
24	179.02
25	178.35
26	167.81
27	152.09
28	137.03
29	129.16
30	117.45
31	101.39
32	96.037
33	96.204
34	97.877
35	98.044
36	90.181
37	73.282
38	65.753
39	64.08
40	62.407
41	58.224
42	56.551
43	66.255
44	75.123
45	84.994
46	88.675
47	87.169
48	93.694
49	104.4
50	112.77
51	110.59
52	97.208
53	99.55
54	107.08
55	119.79
56	122.3
57	114.11
58	103.9
59	96.706
60	100.72
61	101.56
62	98.714
63	98.881
64	98.714
65	98.881
66	91.854
67	75.625
68	62.24
69	66.423
70	79.64
71	86.5
72	82.986
73	79.64
74	84.492
75	91.854
76	93.694
77	84.158
78	73.952
79	80.979
80	103.57
81	133.35
82	156.94
83	178.02
84	202.11
85	221.69
86	225.37
87	203.45
88	170.99
89	150.58
90	143.72
91	148.07
92	147.9
93	140.71
94	142.38
95	151.58
96	158.78
97	160.62
98	153.26
99	153.76
100	158.78
101	168.32
102	170.66
103	169.65
104	173.67
105	176.51
106	179.19
107	176.51
108	162.96
109	149.91
110	146.73
111	151.75
112	155.1
113	152.25
114	157.27
115	177.02
116	200.61
117	219.85
118	223.69
119	222.86
120	228.38
121	236.75
122	240.26
123	229.38
124	216.67
125	208.64
126	201.61
127	194.25
128	181.7
129	165.47
130	161.79
131	165.81
132	174.34
133	174.67
134	168.48
135	167.65
136	168.48
137	172
138	170.66
139	163.96
140	165.64
141	167.31
142	165.47
143	158.95
144	148.07
145	142.88
146	141.88
147	145.9
148	146.23
149	134.69
150	129
151	127.83
152	132.01
153	133.01
154	127.32
155	126.49
156	135.69
157	153.93
158	170.16
159	172.5
160	169.82
161	172.33
162	177.18
163	178.69
164	167.65
165	158.78
166	162.63
167	171.83
168	182.87
169	188.73
170	191.91
171	202.11
172	221.69
173	240.26
174	246.28
175	244.44
176	256.15
177	276.73
178	299.99
179	309.19
180	301.16
181	291.46
182	284.93
183	290.62
184	288.61
185	277.23
186	276.23
187	276.06
188	276.23
189	272.05
190	256.66
191	240.43
192	233.73
193	234.74
194	230.55
195	218.84
196	215.16
197	221.19
198	232.56
199	236.91
200	225.54
201	212.49
202	204.79
203	201.44
204	201.61
205	194.92
206	183.71
207	177.68
208	176.35
209	178.69
210	174.67
211	164.97
212	158.61
213	154.26
214	153.26
215	144.56
216	134.18
217	132.51
218	128.66
219	131.34
220	131
221	124.48
222	122.64
223	126.99
224	131.67
225	129.16
226	122.81
227	119.63
228	118.79
229	128.66
230	136.02
231	131
232	125.99
233	132.68
234	146.73
235	153.93
236	148.91
237	143.05
238	139.7
239	140.21
240	140.04
241	131.51
242	121.13
243	119.29
244	126.99
245	128.66
246	113.6
247	102.23
248	104.23
249	105.57
250	108.75
251	109.76
252	108.42
253	119.13
254	132.01
255	140.88
256	144.22
257	140.88
258	143.72
259	148.91
260	151.75
261	143.22
262	131
263	128.66
264	126.99
265	132.01
266	127.32
267	114.61
268	107.25
269	105.07
270	107.92
271	99.885
272	77.632
273	66.088
274	60.065
275	59.228
276	52.536
277	37.143
278	29.447
279	36.474
280	54.878
281	66.59
282	61.905
283	55.882
284	60.065
285	69.601
286	75.959
287	78.971
288	83.656
289	95.702
290	108.92
291	116.11
292	107.92
293	89.679
294	84.994
295	93.862
296	97.877
297	99.383
298	109.76
299	130.34
300	154.09
301	179.86
302	191.57
303	182.7
304	177.85
305	178.52
306	184.54
307	181.53
308	169.65
309	164.13
310	161.29
311	159.11
312	152.42
313	137.7
314	123.14
315	114.44
316	118.96
317	115.44
318	109.09
319	100.55
320	94.029
321	93.36
322	91.687
323	83.656
324	74.621
325	70.438
326	73.45
327	71.776
328	62.24
329	52.368
330	46.512
331	43.334
332	40.657
333	31.956
334	17.735
335	14.054
336	16.898
337	18.739
338	10.373
339	0
340	5.354
341	10.708
342	17.4
343	19.743
344	11.043
345	10.875
346	19.575
347	29.447
348	29.112
349	20.579
350	20.077
351	30.116
352	47.182
353	59.061
354	57.89
355	58.894
356	60.065
357	60.232
358	54.878
359	45.007
360	44.672
361	56.718
362	72.111
363	83.488
364	84.994
365	83.321
366	89.846
367	99.216
368	104.74
369	100.72
370	101.39
371	109.42
372	123.64
373	139.54
374	145.23
375	138.87
376	145.06
377	157.44
378	165.81
379	166.64
380	166.47
381	177.85
382	193.24
383	211.65
384	220.68
385	217
386	216.67
387	214.49
388	212.49
389	198.43
390	183.87
391	182.7
392	182.54
393	184.04
394	184.04
395	181.87
396	177.35
397	180.19
398	191.91
399	200.44
400	208.3
401	217.5
402	220.35
403	227.54
404	229.72
405	221.52
406	212.49
407	214.49
408	220.85
409	221.35
410	208.8
411	196.09
412	192.41
413	192.24
414	196.26
415	194.58
416	187.05
417	183.21
418	181.7
419	180.36
420	171.16
421	159.45
422	157.11
423	162.63
424	172.67
425	174
426	166.47
427	169.15
428	174.17
429	175.84
430	173.5
431	175.51
432	187.22
433	194.92
434	198.77
435	199.43
436	189.9
437	186.55
438	194.42
439	218.68
440	237.92
441	243.44
442	248.46
443	262.01
444	278.74
445	287.94
446	288.28
447	291.62
448	302
449	312.87
450	312.2
451	302.5
452	299.32
453	291.62
454	272.22
455	231.06
456	174.34
457	133.68
458	138.7
459	167.48
460	199.1
461	230.22
462	259.5
463	288.11
464	315.05
465	342.49
466	353.7
467	351.19
468	351.35
469	356.04
470	363.9
471	360.22
472	348.68
473	342.65
474	334.12
475	328.43
476	321.74
477	305.51
478	299.99
479	306.35
480	317.05
481	313.71
482	305.34
483	304.67
484	311.2
485	325.59
486	333.12
487	324.25
488	313.37
489	310.03
490	317.05
491	318.9
492	310.86
